id,name,cusps,betti,torsion,tets,solids,hash,volume,triangulation
101,ndode02_00033,3,2,[2],47,2,0f252baf5f0bfb18e66979bf3d7229dd,41.160398707799985,VLvALLwzQzwALPvLwAzLLPLAAMLwQQQQcbefghjmnmnlpsorsryvxyFACGDGHHMLMKLNOSTPTQQSUSUUTcccavaaaavxaagxxxalxxcgcavxvxmvmgvsgapiivxviaigv_baabbaababBb
102,ndode02_00034,4,3,[4],47,2,f6947e5b18b638581ec8d5a9c29f5a69,41.160398707799985,VLvALLwvPwLvzALwzMzAwQPzPzwQQQQQcbefghjmnkruyxwswEBGBDEAMMIHNNHPPLKQLKRPOOQSSUTUUcccavaavbcaaaabarxavfpxacxcatduavvfxxbvvvjdfwdvx_baabbaabbaabBbba
103,ndode02_00035,2,1,"[2, 4]",48,2,ea88f507b1af53ad365b063dc6bf230b,41.160398707799985,WLvvLvwLvwwLvwMQPLMwLvPPMQQQAQQQQcihlkqqrytFAEBzvJwvFDLRSNKMLUKGISUQSJOPTUOTPVTRVVfaqafaofqqaaaqaaaoafqfqqoafffafaofqocafoooaowffdd_baabbaab
104,ndode02_00036,2,1,"[2, 4]",47,2,f1f5d6683f5c89cfe1612dc69a0440af,41.160398707799985,VLvvLvMLMzLwvPMPvvPLvAQMQQQMPPQQcbfjlimppstsvACrCzwDFBBKQFPLHGRLOHNRPQNMUQOSSTTUUvavaovavaxacaarqxxiubxavcpaffexmvsvbxmacaujpdxvc_baabbaab
105,ndode02_00037,4,2,"[2, 4]",47,2,1364c7fab02090bc6179d7d876a90f00,41.160398707799985,VLLLzLvvvvMzAzvvAAzMwLQLQAQQQQQQcbefgjvunqpzEFAvxADMMNRISETSTGPKSNLQRLUQUKPOQROPUhhhhahhgkghaahhabhahabgaghhbfuvhfinxhgugvupabgva_baabbaabBbabbaab
106,ndode02_00038,4,2,"[2, 4]",47,2,a47f4a07a96fe778bb1d19c183280d25,41.160398707799985,VLvALvwLLMzvAzLALAMPAzAzMLAPQPQQcbefgjlnlmsrqqwuzDFBxGGCAAHDFNMIPLKROMPTPOSRUTUUTcccaaaagxacgoacgaxcacavcirppvvavutrmginaxgvviara_baabbaabbBbabaab
107,ndode02_00039,3,1,"[4, 4]",47,2,ce9d2298117955b8f5722590ceff31a2,41.160398707799985,VLLwvLAwwLwzvzwvvAMQzQQALwQQAMQQcbcdkjlhnqsorvGEyJDHABLFMLBNHKIORQNRIPPMRTUPUSTTUbdcbfmccaecoiffomspcaefaiooqqucabqabhuoffeadbefi_baabbaabbaab
108,ndode02_00040,3,2,[4],47,2,1614222321187762281b3300ccde4d03,41.160398707799985,VLLwvLAwwLwzvPvzvQQLAPwLAwQQMQQQcbcdkjlhnqsorzuFEyxIzAzJEMLKHPFRHQQNPSMNSOUURQTTUbdcbfmccaecoffffonmncfiqoflucanbhuafnmafaeibaeok_baabbaabbBba
109,ndode02_00041,4,3,[2],47,2,3dc47014966e67650d5199ee0b88b1ff,41.160398707799985,VLLwvLzAvwwvwvLPMAvLPQQAPPQQAQwQcbcdklhimsovwCAxvwLGKCEOBDGHOKLIQIRJNPMOMSSRQTUUUbdcbmcidaccdacehhaamaamciixpccuavaehtgeoaakgaihg_baabbBbabaabbaab
110,ndode02_00042,4,3,[2],47,2,105f6f36bcde533cd776d77b2360b0f3,41.160398707799985,VLLwLLvzLzPvMwzLvwLMQAPLwPAQQQQQcacegimkluqsvvrtDBEBDzAEHLNHFJQLKQPNKSSTRTUUTRRUSpbaaoavbuofoabmbfdfvffdnfaauvjfvidvvaafdqttfdobt_baabbaabbaabbaab
111,ndode02_00043,5,2,"[2, 2, 4]",47,2,89de0f5feeb8966aa63695e369770878,41.160398707799985,VLLwLPvzvwvLwPLPAPLwQwPPAMLQMQQPcacegjilksuqtvEtxuCBBDzAHGLFJEOKKNRSSPNOTSRPQQUUUpbaaaoabpabibobaspffvffapaskjmfuaaoaefpaaaehqppv_baabbaabbaabbaBbbaab
112,ndode02_00044,4,3,[2],47,2,1c506f1a715763ec949a649cf4ee1314,41.160398707799985,VLLwvLAwwLwzvzvwvAMMQAQvPPzQQQQQcbcdkjlhnqsorDGDyJBAACBMLCLJIFOMOSIKKOTTRQRRQUSUUbdcbfmccaecodfbommdcaaiiaiaubqcqnbgoonnbadwoqbeo_baabbaabbaabbBba
113,ndode02_00045,3,2,"[2, 2]",47,2,337deb9b1ab7b1ebbfa9ba98cb6d92c9,41.160398707799985,VLLPvLvLwLALvvPwwvMAvMQAAAQQPQQQcccefhjnprtpBusAyGCBKJEHQBFQFLITJSPSONTNSNPUURRUTopoabbpbaacgmbnvkhitnonvcfvuvvapbibiikibvvsoddnc_baabbBbabaab
114,ndode02_00046,3,2,[2],47,2,272c3fcd1f2e81e83d751537acfaa36b,41.160398707799985,VLLwvLzAvwwvwvLPMLvvAPQQQQzAQQQQcbcdklhimsovwCAxGNMLCEQBDRHQJOLMFGKSRPSOUQUTUSTTRbdcbmcidaccdacetaamaamciixpudccggetpstsbesixiiie_baababBabaab
115,ndode02_00047,3,2,"[2, 2]",47,2,52090467698d2aac58f11c72d373e5ab,41.160398707799985,VLLwvLzAvwwvwvLPMwvwAQQQQAPMQMAQcbcdklhimsovwCAxFJJMGLCEPBDGHPINLMJQKSNRPRTTQSUUUbdcbmcidaccdacephhagmaamcicxplmccvaeasoecaaevnsf_baabbBbabaab
116,ndode02_00048,5,1,"[2, 2, 4, 8]",47,2,eede4b52366ccf87ffbe0b4c51883cdd,41.160398707799985,VLLwLLvzLzPvwwzPLzQLQMvQzPQMMPQQcacegimkluqsvrwtEzzDCCEABJIMLHHILOMPORNQTSQTQUSUUpbaaoavbuofabbmavgpfovffatqrbvvuavaafohoaqlvfqoa_baabbaabbaabbaabbaab
117,ndode02_00049,4,2,"[2, 8]",47,2,a2378047ef05508405edf756af81cad3,41.160398707799985,VLLwLLvzLzPvwMALLvvAQPvQLPMQQQQQcacegimkluqsvwyrtCyJCAJEGGKMGIQLQPOKRTSTOSURSURUTpbaaoavbuofaqqbmaofvfaatbvrvvjqidvvbawafdvbwtobw_babbbaabbaabbaab
118,ndode02_00050,2,1,[8],47,2,4813ae54f53daff828196218b5276758,41.160398707799985,VLvwLvLvLvMLPAzzLAAPLPwPQPAQAQPQcbefkjoqpuspzBvAvGxFIGDMNCENLJQQOPKRNSMPSPRTQUUTUcccclmxovxxatqsgmwuiwxaasrpjqttsugacuwlnlvnnpanh_baabbaab
119,ndode02_00051,4,1,"[2, 2, 28]",46,2,32a3b5f9dec462a0f1ec8ee88b16e344,41.160398707799985,ULvALLwvPQwvzLMwzwQvwPLwQQPQMAQkbefghjmnolnovuuzxAywxBCGIJLPLOQKNMRIJMQSRPTSRTTcccavaavcxccaacvvavcaaxaccvvcxaxgacvvavvxjlaapr_baabbaabbaabbaab
120,ndode02_00052,5,2,"[2, 2, 2]",46,2,952121a3d635993e8949aa4142afc750,41.160398707799985,ULvvLPAvvMwMwPPvLzvwMLQQAAQPMQQkcigfhgmqqrvutrszywDJMMLPFNOGEGIHPQQSOLLSORTRTSTfaffqfafaaqaoooaqafvoqoaqqaqqqqqoaaffiaoqabajqh_baabbaabbaabBaBbbaab
121,ndode02_00053,5,2,"[2, 2, 2]",46,2,fa0d56035371ab14d467a7fde59745c7,41.160398707799985,ULvvLPAvvMwMwPPvLzvwMLQQPQzQMQQkcigfhgmqqrvutrszywDJMMLPFNOGGHQIHPSSQLLSORTRQTTfaffqfafaaqaoooaqafvoqoaqqaqqofoqoaaaiaqqabaqjh_baabbaabbaabBaBbbaab
122,ndode02_00054,4,3,[2],46,2,7fc4397a6ad4aa0c1ae94cdc42ce949c,41.160398707799985,ULvALLwvPQwvzLwPzwQzwwzwQQPQPPQkbefghjmnolnovuuxzAywCxHBIGKPKLQJMONONQSSTPRRRTTcccavaavcxccaacccavcvcaavxvvaaaxrxaxavxxpfxaalj_baabbaabBbbabaab
123,ndode02_00055,4,3,[2],46,2,bc6bba45666cc9567753e6b471007db2,41.160398707799985,ULvvLPAvvMwLwLPLvwwAwPQPAQQMQAQkcigfhgmqqvuwsAyEEwBzOBPFFKOQIGNLPNJLQRMLSOPTSTTfaffqfafaqaooaqafqfaafoqoooaqoaqqfoqoanqfiajqwh_baabbaabbaabBaBb
124,ndode02_00056,4,3,[2],46,2,3a57bc747905472b66620f11610af150,41.160398707799985,ULvvLPAvvMwLwPPvPLwvzQMQPzQQQMQkcigfhgmqqvuswsAzDzvFEFENJOPGIMNPQKLJRSNROORTSTTfaffqfafaqaoooaqaqqfaaofooaqofaoaonqaffaiaqjqwh_baabbaabbaBbBaBb
125,ndode02_00057,3,2,[4],47,2,115fea42afcdbd72d3c41fdccec807d8,41.160398707799985,VLvvLvMMwvMzzzzALQLvAwLQAQQLQQAQcbfhmjjjrvvoutAByDBuFCzFMGMLPLHNNQONKOPTRSSQQUTUUvaxaxxcagafcxvadaaxffbfdxjjwjxddvddhbhafbafthjpm_baabbaabbaBb
126,ndode02_00058,3,2,[4],47,2,cca2b117119ed93bfc169ffdd5bacc97,41.160398707799985,VLvvLvMMwvMzzPPPzvvLQwPMQQMwQQMQcbfhmjjjrvvouztrzuCBzCDJDPPMONQPKHMJQLONTRSSQUTUUvaxaxxcagafcdxxdxvfbttaxvvjvwaajxjjahthafbachjpm_baabbaababBb
127,ndode02_00059,4,3,[2],47,2,62d223fa5dd27a57dd9b0e637e03de25,41.160398707799985,VLLwPvLwMwzPvzLPzwvAvPPQQQPvPQQQcacefgijklloppstvwxvAEGLJFDNHPIIJPMNMRSTSPTQRUTUUpbaqaffbeeffqnbffqfenklbfqifdqfqwbccnnanelsbptee_baabbaBbbaabbaab
128,ndode02_00060,3,1,"[2, 4]",47,2,63cc059032c73d5e487100007e6d49dc,41.160398707799985,VLvvLvQPvLLLwwLMMzLzMzAwQwQAQQQQccihngmlornwytAvxyFIzHCCGJHOMRJQQTRKSSUNOMTQTPUSUfaqafiaaacpaoacaaaamgqqoggaqafaaadcaqaerboqqkcnf_baabbaabbaab
129,ndode02_00061,4,2,"[2, 4]",47,2,fb036f2424fc11387dcd32999b888ad6,41.160398707799985,VLLwPvLwMwzPvzLPzwvAvPPQQQPvQQAQcacefgijklloppstwvxvAGELJFDNHPIIJNMPMRQSTSPTRUTUUpbaqaffbeeffqnbqqqfeiplbfqifdqfqibdcdxdanelprvbb_baabbaabbaabbaab
130,ndode02_00062,4,1,"[2, 2, 4]",47,2,13181040967387bdbb8ce17fac53177e,41.160398707799985,VLvvLvMMwvMzAPzPvvvPMzzQMQMQAQQQcbfhmjjjrvvtouwtwzAyFBEGQKHFMRJMOPSTNNSLRUUTSPTURvaxaxxcagatfcdxdvfbftxsmdxcdaxjvvaajdahtbafcxciw_baabbaabbaabbaab
131,ndode02_00063,4,1,"[2, 2, 4]",47,2,fe436265c1087598a2b1ca62e3a79cea,41.160398707799985,VLvvLvMMwvMzAPzPvvvPMzzQMQQPQPQQcbfhmjjjrvvtouwtwzAyFBEGQKHFMRSMONPNPTNSLRUUTPURTvaxaxxcagatfcdxdvfbftxsmdxcdavjvdvdavdahtbacxiwc_baabbaabbaabbaab
132,ndode02_00064,3,2,[4],47,2,18db06010243952472d89a6260370d29,41.160398707799985,VLLLPvQLLwLvAzwvLPLvMAAAPzMQQMQQccddgfkhikloqtrsxDCwBzHGJMHEKJLPIKOSTMONTQRSUUTSUbfegftejfvamaljaadvjqeewresmooacpjxinxuobecmhfcb_baabbaabbaab
133,ndode02_00065,2,1,[4],47,2,b33545d1bbe008435a227de6ccd301f2,41.160398707799985,VLLvQwwAMvvMwzwvwzMvMPQwQwzQQMQQccdhggfikklmsrpvxyCDAHLIEFDLJKKHMPQKNTQRTOUQURSUTbobbgoaaghaaaoaahahkadmhhgddjjhaaerwccgajuoqbbsh_baabbaab
134,ndode02_00066,2,1,[4],48,2,3a6632bcd3753edfa810d547d0ded43c,41.160398707799985,WLvALLwzQzwMvvwPzwQwLvzMPQAAAAQQQbefghjmnmnlpstxAvwDyFCDHMIJJQGKQPPNPNTOSRQVSUTVUVcccavaaaavxaaaaavaacvxvaavaavvcvvcavaavaaaaxlavvd_baabbaab
135,ndode02_00067,2,1,[4],48,2,d143ab6e3b304db20d6eed015fdf5906,41.160398707799985,WLvALLwzQzwMvvwPzwMzLzzALQQQLQAQQbefghjmnmnlpstxAvwDyCFFBJKEROQHJLJQKLSRPOTPVUUVUVcccavaaaavxaaaaavaacxxxcaaotvvaaaaxvvsivacxcgpjvx_baabbaab
136,ndode02_00068,2,2,[2],48,2,1b8abdbf9d9aec8af65211ae012e03e5,41.160398707799985,WLvvLvwPwvAMLwzvvAzQPvQQQMMwPQQQQcihmolqptvuzCvGCHDLyKKNDLNIFGDPFMMOOUVNVSQRTUUTTVfaqaaaaaaqqaaoaaoiaoqofdffqofbaqqfqfoaffqqqafaoof_baababBa
137,ndode02_00069,3,2,[4],47,2,9e731dd036dfe38c974f54d3afaae0f8,41.160398707799985,VLvvLvLvLwzzMLLQvLwPALPQMLQQQQQQcbflrqoqztCxDztDuGMKCKIJBORLPQPTQOKRTSJMNRNMSSUUUvaaaoaolxaowcxwxoavivovomlggxgwrfoikagipxvxwitjo_baabbaabbaBb
138,ndode02_00070,3,1,"[4, 12]",46,2,040116980326333428ea44ddd1465b2f,41.160398707799985,ULvvLvAvwMwvLPAMQwMvwQzQMAPMQQMkcihjlkpqwqtstwusvuxzGJFCLHGEHEPGPJRMRQPOSOSQTTTfaqoafaffoqqafqqooaoqarbwaoooqfffcavjxpbtohbppj_baabbaabbaab
139,ndode02_00071,3,1,"[4, 12]",46,2,4d81c98ac589740d23ca2b97426c72a2,41.160398707799985,ULvvLvAvwMwvLPAMQwMvwQzQMAMAQQPkcihjlkpqwqtstwusvuxzGJFCLHGEHEPGPKKRMPOQOQSTSTTfaqoafaffoqqafqqooaoqarbwaoooqfffccjvpbxodwrefe_baabbaabbaab
140,ndode02_00072,4,1,"[2, 4, 4, 4]",47,2,819abaed5fff84176053bef5a3fa8a44,41.160398707799985,VLvvLvQvwLzQzvLQQvwvLMwALQQAQQQQccihkilolvvwpzstvwutxDEMKMQGSJINOKJLTOQNPPRUQSUTUfaqqqaaaoqqfqqaaaoavobaoqfpflloauekunadmfroqaaup_baabbaabbaabbaab
141,ndode02_00073,4,1,"[2, 4, 4, 4]",47,2,8e6c28b0a5b8f0b00e91074ccc37a16c,41.160398707799985,VLvvLvQvwLzQzvLQQvwvLLPMLQQQQPQQccihkilolvvwpzstvwutyDMQHMEFSNIKPQLLSLRNTROPUTRUUfaqqqaaaoqqfqqaaaoawoafoqkcfaccaautwwiieocaaeqod_baabbaabbaabbaab
142,ndode02_00074,4,1,"[2, 4, 4, 4]",47,2,8e6c28b0a5b8f0b00e91074ccc37a16c,41.160398707799985,VLvvLvQvwLzQzvLQQvwvLMPwwAQQQQQQccihkilolvvwpzstvwutyDGMPHMFITNOPLOLLQNTOUQSQSTUUfaqqqaaaoqqfqqaaaoawomafoqloaoaauitwiikikocqkkvm_baabbaabbaabbaab
143,ndode02_00075,2,1,"[2, 16]",47,2,5400051cac4de76e3bc58a7470ec63b0,41.160398707799985,VLvvLvMMvvLvwwLAAALLAPALPPQQQQQQccihojmtzoqyzzDvHIyLEKOFKGSHINPLMGTMJQRUUNTRUSQTSfaqeveaasuaffsoafoafafncbksshqdvhgqgiixsqgispkrr_baabbaab
144,ndode02_00076,4,1,"[2, 4, 8]",48,2,f31a7770e1cb3372e2338119d2096970,41.160398707799985,WLvvAwvzMMLLwLMzvzLPLPQwQPMALQQQQcgihpmjlmuttrAwBEIJHALDKMDOIJPLKGJSROVVTPTUSSUTVUbhbghbahhabaahbabahahabgaaaggabbbgabhbgbgahhvotgg_baabbaabbaabbaab
145,ndode02_00077,3,2,"[2, 4]",48,2,30402b9e5a805f832764915756c9fba6,41.160398707799985,WLvvLLvvzLQLAAwwLvzQLAQwMMPQQLQQQcehskpluxqyxtswBALJFNzIEHKKMPOSKQPTLSRMUUOVRSUVTVqqfqqaoaffqaffqaffafaafffqoftqfofraffqffqqfokaaqf_baabbaabBaaB
146,ndode02_00078,4,1,"[2, 4, 8]",47,2,027073049a080b93ea3ee8096d02b109,41.160398707799985,VLLvvLvvwzvwwzzMzPQMMvPQQPQQAPQQcaeiqkywouErHGGLKKyxyFNQMHFQCCHIOFRMPSOPTUUTUPSTSppawcumxvagaxaxvaccxevaddwbfqtthxbccrdmwxagafrtr_baabbaabbaabbaab
147,ndode02_00079,3,2,"[2, 4]",47,2,5c2d753688f3282cbf7661001c66da00,41.160398707799985,VLvvLLvvzLQLwAwwLwPQLPMAzQAQMPQQccehskpluxqxtswCBBvJGIzANIMKKNROPMMKQPSQONUTRUTUTqqfqqaoaffaffqatflafeoqafqqorfqriqofnagqoffgaofa_baabbaabBaaB
148,ndode02_00080,4,1,"[2, 4, 16]",47,2,8ba413384f42822810bfe6524b6ad453,41.160398707799985,VLLvPLMvPvvLPvwMwPvQzQMPAwwQPQQQcbdffgklmpvvquvtswHyHEACJBCNFGFFLNMLROTOSSQTUTRUUbuagvbaagbajbhbegbcaagbagahggsgthhsaxaaahgghhggh_baabbaabbaabbaab
149,ndode02_00081,4,2,"[2, 4]",47,2,9958575f7dae31301304da11c2be736a,41.160398707799985,VLLLzvzwwzzAwwvvQQvQQAvALAQAPPQQcaedgiknrqrpsyEDyACwIBHJxJFDCMIQQNRLJQRSNUPSUTUTTppcspgqppdctsatirlforogdgbfvapwktnrbddaxagtssttv_baabbaabbaabbaab
150,ndode02_00082,4,1,"[2, 2, 4, 16]",47,2,964f9860ebd784de26efe7cc1605afd4,41.160398707799985,VLvvLLAvwLQAvLPAQvzPvLAAPMwQQAQQccehgmpnmrruotxwvBAvCBDzHHEHNLOKIPLSLSMQRTRQTTUSUqqfafqaaqafaafffaaffffoffffpfaaofqaoaouaifeoqgou_baabbaabbaabbaab
151,ndode02_00083,4,2,"[2, 2, 4]",48,2,45ac7575801b80cded3537936516ad1f,41.160398707799985,WLLLzvMMvwvwLLvMLQzQLAvAMQQLQQLQQaedghikmptxxAuzGByGFHwKJDIPNHMPFOHONQLQQRTUSSVUVVppcscrgspareaccalulljivojvmftqlsljxdwtubfovipaffa_baabbaabbaabbaab
152,ndode02_00084,4,1,"[2, 2, 4, 16]",48,2,964f9860ebd784de26efe7cc1605afd4,41.160398707799985,WLLvLwvAzMAwvPMPzQwLLLzLMwPMQMQQQcefgnjmpnmsmyytuvwwDCxzCBKKMOKQRISLLTQNOOVQTUUTVVqqaoqfofffqaafoaofftofqffqpaaaaafoqffqdreaaafqqqf_baabbaabBaaBbaab
153,ndode02_00085,4,1,"[2, 4, 48]",47,2,27864b19d94012b3f094c821448a5669,41.160398707799985,VLvvLvLvzLPQLQvLvQAwwzQzPPQQzQQQccinolqnpwtusroBCvHGxBzMCEOFIIRPONLOSMNRUNTSQTSUUfabffafkagpafecgveqokofnnaofaffcwikqfoaaqoqofqqf_baabbaabbaabbaab
154,ndode02_00086,4,2,"[2, 12]",47,2,9eda3be90e0ffe1e4787255b04b87025,41.160398707799985,VLvvLAvPPzvwQwzPwLzzQwQAMwPPPPQQcbfgjmjlpmstvwwuyCCAzJBJEBEHJGIKGINOMQRTSTPTUSRUUvagxmcfvaxcamrklgaitabrrhrwecvccaccolgfcixivxcvv_baabbaabbaabbaab
155,ndode02_00087,5,2,"[2, 2, 16]",48,2,eb132d332c2e894ca7eaf3724211445e,41.160398707799985,WLvvLvMLwwAwLwLAMPLQPAMvzMzQPQMQQcihmnlkprqxsxxwBwzFEBACAEJDEJLMQRNKPNQTNRUSTUVVUVfaqaaafaaqavfaataaaaiiqcqaoqafaatacvooqogqllitffg_baabbBabBaaBbaabbaab
156,ndode02_00088,5,3,"[2, 2]",47,2,663db8740d18f14e11492e2cb1ceb743,41.160398707799985,VLvvLAvPvLPPwwQzLLQMvwLMzLQQQPQQccihflpossmppyvtzuwyCxAzDDNIJPKNTRKPTKNQOSQUSRUUTfagbawafabbedggwoawlbobbglfaaaveeooqoooebbaoqafq_baababBaBaaBbaabbaab
157,ndode02_00089,2,1,"[2, 16]",47,2,5400051cac4de76e3bc58a7470ec63b0,41.160398707799985,VLLvvvvLLLPvvvwMQzQAMPwQAQAAQPQQccektutvwzFCBrEwtJLJxJKNLIPKEEGPQIHLHSTTORTRURSUUiisjjaavtliagbkmelefvmdueifhbdkkmgcqlcgfrkwspuda_baabbaab
158,ndode02_00090,4,1,"[2, 8, 8]",47,2,6a36abdff91a4b4c475c31b44f5bf5c5,41.160398707799985,VLLLLvwPwwwvMzvPLMPMwLzMQQzQPMQQcbddggnkkomvwsAvxFGwxABHGDDNMPJLPJQKRSTRSORUTUQUTvbpxonghboodhmxbabosmhuhtxamasbibikagoggcgasexsl_baabbaabbaabbaab
159,ndode02_00091,4,1,"[2, 8, 8]",47,2,ecd8a1a268d62c3865929846bd28c06d,41.160398707799985,VLLvvvLwvzMzMvMwPPwLAPMvAQQQQQMQccdkonlpyzzAuxAsttyJKBLHINPGJQIMMLTSIJQOOSRPTUUSUjxavavxaavaxmvgllaaaaccoxapxagcxcpvgxvxxavaxccvg_baabbaabbaabbaab
160,ndode02_00092,3,2,[8],47,2,6878ebfaf256d13b7b81c0cf25d11b16,41.160398707799985,VLvvLvwvvAwwwvQAwLLQLQMvQQAQMQQQccihkuqtnpBFstAuwLGyKOGDLCQHOIPOHSJIKNMNNUURTRTTUfaqfaagceblbflfoaadvaccwcviefaeiiotlllglfwcocuuw_baababBbbaab
161,ndode02_00093,4,1,"[2, 8, 8]",47,2,4cd8d766d2d5d226f5a22b0c02bb0603,41.160398707799985,VLLLLvwPwwwvvAvLvMPLQQLAQQQzMMQQcbddggnkkomxsvHIwJByNHLCBGHIEPEKNMPOJRPSTTTUUURSSvbpxonghboahxabommhpgghodphtpxupxppuilaasswdlmcu_baabbaabbaabbaab
162,ndode02_00094,3,2,[8],47,2,96a83e27f4ffe459f5f2600a5b3dfd6b,41.160398707799985,VLvvLAwvLLPwzMvLPAzQzLQzPvMQQQQQccikghqoqtpnyvxuEAzDBJCBDBNFOIGNPJOTQMMTRNUUQSSTUfaffqlalffleoroafjlmafcwgjoggvhaofttxxtgbqoooqog_baababBbbaab
163,ndode02_00095,2,1,"[2, 2, 8]",47,2,c60c390e4a4676af9a05fdfc870ebda0,41.160398707799985,VLLLPvvAPzQvvLwLLwLPQPLPAQPQLPPQccdffgmkjpnroqzsBvCABEDJzFHJKFLFLNOQMNOLPTRUUTSUTbaabguapdhairdmphuocrbaxphbbobooavhaakxhnphaiogg_baabbaab
164,ndode02_00096,3,2,"[2, 2, 8]",48,2,d0e4c2eefe580548d718a81aabdade98,41.160398707799985,WLvvLvAAwwwzwLLwvAAzPzwQQQPzAQQQQcikmjilrsvwpsvBCDAzKLFKHNQJHIRMGLIQTNOQVRSPSUVTUVhhsavnahagabsgiuxiuufvugafmtnsjbaoamkkdgoqlqdhcxv_bBbabaabbaab
165,ndode02_00097,2,1,"[2, 2, 8]",48,2,c60c390e4a4676af9a05fdfc870ebda0,41.160398707799985,WLLLPvvzPzzQvzLwAPvvPPQPPQQvwQQAQcdffgkjqnooruxztxCvwDGBKMEGIGHHJPOMOLPRPSQUTTUVVVbaabgapdhbbkasbpbabhssxccmgbbgabahibpmasvbojcxxaa_baabbaab
166,ndode02_00098,3,2,"[2, 2, 8]",47,2,697308c7ed40f2357a19047904d921cd,41.160398707799985,VLLLPvvAPzAvvvzPvPMLLQAvPQQMAQQQccdffgmkjpnrotysywFBDLAHICDKJLOMIKJMPRQTSOQRUSTUUbaabguapdhaimpjthuwoaxddfwffbibcvrtwalvbpawsprnt_baabbaabbBba
167,ndode02_00099,3,1,"[8, 8]",47,2,e5f23cfaab24dbd99318b7ee632adf74,41.160398707799985,VLLLPvvAPzAvvvzvMwQvwMQwLQQMQQQQccdffgmkjpnrotGCEwHDDIMAOICKFQPJJPQRPULSNTUSRQRTUbaabguapdhaimuiphuaoraxwrfhvxhkviiiuvhrjlelfnpam_baabbaabbaab
168,ndode02_00100,3,1,"[8, 8]",47,2,e5f23cfaab24dbd99318b7ee632adf74,41.160398707799985,VLLLPvvAPzAvvvzvLwALvQQLLQQQQQQQccdffgmkjpnrotwEwIDKNAPQCLMNFPGHHKKLTOMQRTUSRSSUUbaabguapdhaimtphuoraxwafxhovdjwjvbtibtuqwlflpfaa_baabbaabbaab
169,ndode02_00101,5,2,"[2, 2, 2, 4]",47,2,ff36f4ed8b5df8030ccd34805a55c13f,41.160398707799985,VLvvLvwLwLwAPAvwAzzwAvQwAQQQQMQQcbfmnjmmupqoyxxtwxyDGCQCENFLGMORLJRQSNKPTSTQUTURUvadqpjdagffdccopcjvxfcnfabcucraxcaqadcnvaabbfohf_abBbbaabbaabbaabbaab
170,ndode02_00102,5,2,"[2, 2, 2, 6]",47,2,6b1f6503d61497eb7905f2cba91f42bf,41.160398707799985,VLLvLvLMwAvzvMAzAvMLLQAQwQMwPQQQcbdflnimjpttqytyxxAzIDLHMNEJGKJMOMHOJNPPSTUSSRTUUbugbbfbubbbhajbhghgahabbbbbbbbciggiggghloapvvhah_bBabbaabbaabbaabbaab
171,ndode02_00103,5,2,"[2, 2, 2]",47,2,55b9455e7b13920864d51f2a01ba9484,41.160398707799985,VLLvLLMLLvvzLLwLzPQzzAwQwQAMQQQQcccegijlkqtyszEIwGADCHKJFQLGQRRGKLMORLNSTTUSPSUQUgombbhagogagmijbbfbbhagovbgfagousabbbbboihbghvbo_baabbaabbBBabaabbaab
172,ndode02_00104,5,2,"[2, 2, 12]",47,2,86508a3a70e2f15e07260870c3885f13,41.160398707799985,VLLvLvLLvAvvvLwPMMPMLQzQPQQPQAAQcbdflijqzssCvIvCJADEFFDzOPKIEQKMKLQMNPOSPRSTTUUUTbugbfubahhaaajbgghhhgggaagbbahahuuuababatcbalhga_baabbaabbBBabaabbaab
173,ndode02_00105,5,2,"[2, 2, 2]",50,2,7c3b535f31d0a02766ed99dd5dd1a3f3,41.160398707799985,YLPvvLQvvLvAvAwvzPPMPvQzQLQAPQAQAQcabdjkijmspvstCDFIJzBMKDHOPNHPGLNJKMQQLTOSRVWUUUWWXXppawaoqonbbgpairaoapvlqorpajhfqpvqpppfrxpvtftjlhhai_baabbaabBaBbbaabbaab
174,ndode02_00106,5,2,"[2, 2, 2]",47,2,9578300db14822ba92d159943d34d731,41.160398707799985,VLLvLLMLLvvzLLvLLPQMMPzPAPAAQQQQcccegijlkqtyzGFKwHAECDINJGQDHQFRMNJMLORSSTUPSUQTUgombbhagogamiijbbfbbhhggovggfoagsgahbbbhohghvbio_baabbaabaBBabaabbaab
175,ndode02_00107,4,2,"[2, 4]",47,2,61aa017dcc78877d6d13d9d47dbbd2f3,41.160398707799985,VLvvLAwPvLQMvPAzvAALMzLwALQPAQQQcbfghilorppqptuxwvwEvFCGAFFHENOKORRMLTNQPURTTUSSUvagxfcwauaaaklamflkbwfabbbobbakufacnhdfdqfffroqo_baabbaabbaabbaab
176,ndode02_00108,4,2,"[2, 4]",47,2,a60091efaa637d010b8601a1ef46ef9c,41.160398707799985,VLvvLAwPvLQMvPAzvAALMzzwQLPQQwQQcbfghilorppqptuxwvwEvFCGAFFHENOPKLQQMLQNSSRTRRUUUvagxfcwauaaaklamflkbwfabbbfbraukaancncmfoebbeofa_baabbaabbaabbaab
177,ndode02_00109,5,2,"[2, 2, 4]",47,2,26f1d70460f490cfca26ed58e0345e25,41.160398707799985,VLLvLzzQzzzQAwwPLPzLzMPzzwzAQQMQccdifihjnknmorrqqrtvzwyzyBCEGFKIIKLSROPNPRQTRSUUUjxxxxtcavxxxavsvdcvegccxvgclcviveccxpfpufvvrgafa_bBbabaabbaabbaabbaab
